address,currency,price,expenses,size,bedrooms,bathrooms,listing_url,website,url,description,timestamp
"Juán F Seguí 3600 3600, Piso 7
                ",$,3300000,1400000,170,3,4,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-4-ambientes--17785810,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Excelente piso en pleno palermo chico  
cuenta con palier privado, gran living y comedor apaisado al frente. 
Balcón corrido sobre scalabrini ortiz con vista abierta. 
3 amplios dormitorios con placar y acceso a balcón sobre la calle seguí (1 de ellos con vestidor y baño en suite). 
Baño completo y toilette de recepción. 
Cocina con espacio de comedor, lavadero independiente, dependencia de",2025-08-03T15:04:10.807059
"José Hernández 2500
                ",$,1200000,300000,01,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17786644,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Corredor responsable: grupo village s.R.L. Maria guerrero cucicba 5154 / gonzalo guerrero cmcpsi 6271 - 
contacto: stella maris velazquez
todo en planta baja....Cómodo departamento en muy buena zona de belgrano. Entrada principal y de servicio.

Living comedor de muy buenas dimensiones con ventanal a la calle y pisos de parque

un patio en el pulmón donde se encuentra la instalación para el",2025-08-03T15:04:10.808250
"Washington al 2200
                ",$,3500000,N/A,133,3,2,https://www.argenprop.com/casa-en-alquiler-en-belgrano-r-5-ambientes--17787124,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Alquiler casa - 3 dormitorios - patio - parrilla - belgrano r. - Disponible en septiembre!

Planta baja
hall de recepción - amplio living comedor al frente - cocina con isla y salida a patio, espacio para lavarropas - patio con parrilla - toilette de recepción - 2 dormitorios con placard (uno al frente y otro contrafrente con salida a patio) - baño completo. (Las visitas se coordinaran en febrero",2025-08-03T15:04:10.809415
"Avenida del Libertador 4900
                ",$,4350000,1000000,172,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17787568,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Balcón corrido 2 m x 12 sobre libertador , vista al hipódromo y rio de la plata .
Living comedor de 12 x 4 
y comedor 4 x 3.5 
 3 dormitorios , uno en suite .
Con balcones corridos con vista al hipódromo rio de la plata. .
Baño completo y toilette
cocina con isla y comedor diario integrado..
Entrada de servicio .
Dependencia de servicio con baño de servicio .
1 cochera fija.
Seguridad 24 hs 

1",2025-08-03T15:04:10.810568
"Av del Libertador al 300 entre Esmeralda y Suipacha
                ",USD,6000,1200000,270,3,5,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17787607,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Hermoso departamento alto. Piso 28, con vista al rio!
Se alquila amoblado y equipado o sin muebles !
Precio de alquiler sin muebles : usd 5000 mas expensas 
amoblado y equipado : usd 6000  mas expensas
av libertador 336 - piso alto torre s elia . Amenities cochera doble.

-Todo externo.

-Palier privado con doble ascensor
-living comedor
el living tiene salida a un balcon amplio con vista al",2025-08-03T15:04:10.811655
"Maure 2100, Piso 2
                ",$,1800000,545000,150,4,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17790078,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Exclusivo semipiso 4 amb  c/dependencia y cochera, 2° piso al frente con palier privado. 
Superficie total: 160 m2. 
Superficie cubierta: 150 m2

características:
entrada principal por palier privado. 
Entrada de servicio independiente por la cocina-comedor diario.
Amplio living-comedor en “l” con pisos de madera, grandes ventanales, con salida al balcón. 
Tres dormitorios con placard (uno al",2025-08-03T15:04:10.812867
"Avenida Santa Fe 3500
                ",USD,1200,500000,120,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17790335,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Corredor responsable: jorge salafia cucicba 5666 / csi 5888 - 
contacto: natalia marini
alquiler temporario dpto 4 ambientes en palermo

departamento de 4 ambientes ubicado en avenida santa fe, entre julián alvarez y jeronimo salguero, palermo, excelente ubicación.

El departamento cuenta con:
cocina
living
tres dormitorios
dos baños completos
balcón
habitación de servicio

detalles:
piso parquet",2025-08-03T15:04:10.813998
"Av De Los Incas 3500, Piso 9
                ",$,2000000,400000,136,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-4-ambientes--17790349,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Departamento ubicado sobre la emblemática avenida de los incas.
Es una unidad única por su gran terraza perimetral que inunda el depto de vida y de luz.
Se ingresa a un gran living comedor con ventanales hacia dos lados con salida al gran balcón aterrazado ideal para disfrutar momentos de relax al aire libre.
Muy cómoda cocina con espacio para lavavajilllas, con comedor diario con salida a la",2025-08-03T15:04:10.815071
"Avenida Olazábal 2800
                ",$,1000000,295000,10,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17790613,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Corredor responsable: vanesa karina mayo gonzalez cmcpsi 6468 / cucicba 8074 - 
contacto: lucia belgiorno
se alquila departamento al frente en un primer piso sobre olazábal esquina vidal. A una cuadra de cramer y cuatro de av. Cabildo.
Al  ingresar nos encontramos con un recibidor , amplio living -comedor muy luminoso, con pisos de madera y un hermoso hogar a gas que le da calidez al ambiente.
3",2025-08-03T15:04:10.816137
"Arcos al 1400
                ",USD,5500,1300000,189,3,3,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17791180,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Weik belgrano - arcos y zabala
living comedor. 3 dormitorios en suite. Principal con vestidor. 3 baños completos. Toilette. Cocina con office. Lavadero y dependencia. Balcón aterrazado con parrilla propia. 3 cocheras fijas. Vigilancia 24hs.  Planta baja libre. Lobbies de categoría en triple altura. Áreas parquizadas. Accesos controlados. 4 subsuelos de cocheras. Spa. Fitness center. Piscina",2025-08-03T15:04:10.817232
"Silvio Ruggieri al 2900
                ",USD,3400,N/A,94,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17792078,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Hermoso departamento 4 ambientes en torre ducale - ruggieri 2944

piso 20
living comedor con salida a terraza
cocina con lavadero
dormitorio en suite
2 dormitorios
baño completo 
se puede alquilar amoblado
el edificio posee:
piscina
sum
laundry
gimnasio
sauna

excelente ubicacion
las medidas, porcentuales, superficies y designaciones fueron proporcionadas por el propietario, las definitivas de",2025-08-03T15:04:10.818306
"Avenida Pueyrredón 1100, Piso 9
                ",$,1100000,216000,102,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--17581297,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Av. Pueyrredón esq. Mansilla. Muy buen cuatro ambientes con dependencia de servicio en esquina. 102m2. Living comedor y un dormitorio sobre calle mansilla, dos dormitorios y dependencia sobre av. Pueyrredón. Piso alto con vista despejada. Sol de mañana. 
Hall de ingreso amplio a living comedor y cocina. Sector privado con placard en pasillo de distribución, toilette, baño completo y tres",2025-08-03T15:04:17.840881
"Huergo al 300
                ",USD,1800,350000,115,3,2,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-4-ambientes--17794828,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Cocina comedor diario y lavadero independiente. Dependencia de servicio con su respectivo baño

servicios de agua caliente y calefacción individuales: 5 aires acondicionado. Caldera dual.

Pisos de parquet en todos los ambientes

sistema de camaras de seguridad en el edificio.
1 master al frente c vestidor

2 cuartos con bano completos

toilelete

cocina con comedor diario

laundry y",2025-08-03T15:04:17.842053
"Tagle 2500
                ",USD,2600,600000,206,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17794843,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"4 ambientes con dep. Amoblado y equipado, cochera en recoleta!
Piso. Doble ingreso. 
Living en l con salida al balcón corrido. Cocina independiente con su comedor diario. Doble circulación. Dependencia de servicio y lavadero independiente. Toilette de recepción.
Espacio de escritorio. 3 dormitorios. 2 baños completos. 

Incluye cochera espacio en pb. 
Servicios: calefacción central por radiadores.",2025-08-03T15:04:17.843252
"JOSE HERNANDEZ 2000, Piso 8
                ",USD,6000,640000,208,4,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-5-ambientes--17795388,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Torre pampuro. Importante entrada y hall de recepcion. Con vigilancia las 24h.
Estupendo semipiso de categoria.
Palier semi pribado. Hall de entrada y toilette de recepcion. 
Living comedor de 8,50 x 7,50 con balcon corrido.
Cuatro dormitorios de medidas generosas con cuatro hojas de placards. Balcon corrido. Se podria generar un dormitorio en suite. Dos baños completos. Placards de guardado en el",2025-08-03T15:04:17.844379
"Beruti 3300
                ",USD,2700,980000,117,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17795696,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Departamento en venta amoblado y equipado de 4 ambientes.

Importante torre, con seguridad 24hs. 
Pileta con solarium
parque muy grande con juegos para niños.
Gimnasio.
Encargado en el edificio con vivienda.

Excelente departamento. Muy luminoso.
Amoblado y decorado con estilo elegante.

Living comedor con salida a un amplio y cómo balcón  con cerramiento.
Tres dormitorios, uno de ellos en suite y",2025-08-03T15:04:17.845477
"Gorriti 5000
                ",USD,2400,N/A,100,3,2,https://www.argenprop.com/ph-en-alquiler-en-palermo-4-ambientes--17795888,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Ph en gorriti y thames. Palermo
entrada independiente. Primer piso por escalera
en la primer planta encontramos un living comedor con chimenea, cocina separada con espacio para comedor diario, lavadero independiente, toilette de recepción y un dormitorio o escritorio.
En la segunda planta, master suite y un 2do. Dormitorio, un baño completo y salida a terraza propia con parrilla.
Super luminoso",2025-08-03T15:04:17.846571
"Avenida Dorrego e/ Avenida Cabildo y Concepción Arenal
                ",USD,2100,555000,89,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-4-ambientes--17797066,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"_ Departamento de tres dormitorios en alquiler ubicado sobre avenida dorrego entre avenida cabildo y concepción arenal (palermo hollywood, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al este.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, tres dormitorios con placard empotrado y dos baños",2025-08-03T15:04:17.847668
"De Cuba y Avenida Olazábal
                ",$,950000,190000,90,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17799567,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"_ Departamento de tres dormitorios en alquiler ubicado sobre calle de cuba y avenida olazábal (belgrano, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al suroeste.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, tres dormitorios con placard empotrado y dos baños completos. Luminoso, cuenta con balcón",2025-08-03T15:04:17.848755
"Avenida Santa Fe e/ Araoz y Julián Álvarez
                ",$,1600000,N/A,100,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17799879,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"_ Departamento de tres dormitorios en alquiler ubicado sobre avenida santa fe entre araoz y julián álvarez (palermo, ciudad autónoma de buenos aires). Desarrollado en piso alto por ascensor, con disposición frente y orientación al noreste.
_ El mismo posee cocina equipada con muebles sobre y bajo mesada, toilette, living comedor, tres dormitorios con placard empotrado y un baño completo. Luminoso,",2025-08-03T15:04:17.849906
"Gelly 3600
                ",USD,9500,2500000,423,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-7-ambientes--17803957,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Corredor responsable: diego mastrangelo cucicba 7615 csi 6609 - 
contacto: flavia keglevich
departamento en edificio de categoría en alquiler en palermo chico

al ingresar a la propiedad, nos encontramos con un gran hall y un living comedor muy espacioso y luminoso con salida a un gran balcón con una vista increíble. Por otro lado, tenemos una gran cocina con muchísima luz, gran ventilación y",2025-08-03T15:04:17.850996
"Av Libertador 3700
                ",,,1800000,286,4,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-nuevo-5-ambientes--17804529,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-23,"Corredor responsable: ariel champanier cucicba 4330 / andrea berre cmcpsi 6763 - 
contacto: juan pablo tomasone
exclusivo departamento de categoría en el edificio panedile situado en una zona residencial exclusiva dentro de palermo con modernos edificios y amplios espacios verdes.
Se destaca por su cercanía a los bosques de palermo, su excelente conectividad y su ambiente tranquilo. Aunque más",2025-08-03T15:04:17.852112
